cve,repo,commit
CVE-2014-0236,php-src,f3f22ff5c697aef854ffc1918bce708b37481b0f
CVE-2014-2020,php-src,2938329ce19cb8c4197dec146c3ec887c6f61d01
CVE-2014-3515,php-src,88223c5245e9b470e1e6362bfd96829562ffe6ab
CVE-2014-3587,php-src,7ba1409a1aee5925180de546057ddd84ff267947
CVE-2014-3597,php-src,2fefae47716d501aec41c1102f3fd4531f070b05
CVE-2014-3668,php-src,88412772d295ebf7dd34409534507dc9bcac726e
CVE-2014-3669,php-src,56754a7f9eba0e4f559b6ca081d9f2a447b3f159
CVE-2014-3670,php-src,ddb207e7fa2e9adeba021a1303c3781efda5409b
CVE-2014-3710,php-src,1803228597e82218a8c105e67975bc50e6f5bf0d
CVE-2014-3981,php-src,91bcadd85e20e50d3f8c2e9721327681640e6f16
CVE-2014-4049,php-src,b34d7849ed90ced9345f8ea1c59bc8d101c18468
CVE-2014-8142,php-src,630f9c33c23639de85c3fd306b209b538b73b4c9
CVE-2014-8626,php-src,c818d0d01341907fee82bdb81cab07b7d93bb9db
CVE-2014-9425,php-src,24125f0f26f3787c006e4a51611ba33ee3b841cb
CVE-2014-9427,php-src,f9ad3086693fce680fbe246e4a45aa92edd2ac35
CVE-2015-0231,php-src,b585a3aed7880a5fa5c18e2b838fc96f40e075bd
CVE-2015-0232,php-src,2fc178cf448d8e1b95d1314e47eeef610729e0df
CVE-2015-0273,php-src,7b1898183032eeabc64a086ff040af991cebcd93
CVE-2015-1351,php-src,777c39f4042327eac4b63c7ee87dc1c7a09a3115
CVE-2015-1352,php-src,124fb22a13fafa3648e4e15b4f207c7096d8155e
CVE-2015-2301,php-src,b2cf3f064b8f5efef89bb084521b61318c71781b
CVE-2015-2331,php-src,ef8fc4b53d92fbfcd8ef1abbd6f2f5fe2c4a11e5
CVE-2015-2348,php-src,1291d6bbee93b6109eb07e8f7916ff1b7fcc13e1
CVE-2015-3329,php-src,f59b67ae50064560d7bfcdb0d6a8ab284179053c
CVE-2015-3330,php-src,809610f5ea38a83b284e1125d1fff129bdd615e7
CVE-2015-3411,php-src,4435b9142ff9813845d5c97ab29a5d637bedb257
CVE-2015-3412,php-src,4435b9142ff9813845d5c97ab29a5d637bedb257
CVE-2015-4116,php-src,1cbd25ca15383394ffa9ee8601c5de4c0f2f90e1
CVE-2015-4599,php-src,51856a76f87ecb24fe1385342be43610fb6c86e4
CVE-2015-4600,php-src,0c136a2abd49298b66acb0cad504f0f972f5bfe8
CVE-2015-4601,php-src,0c136a2abd49298b66acb0cad504f0f972f5bfe8
CVE-2015-4602,php-src,fb83c76deec58f1fab17c350f04c9f042e5977d1
CVE-2015-4604,php-src,f938112c495b0d26572435c0be73ac0bfe642ecd
CVE-2015-4605,php-src,f938112c495b0d26572435c0be73ac0bfe642ecd
CVE-2015-4643,php-src,0765623d6991b62ffcd93ddb6be8a5203a2fa7e2
CVE-2015-4644,php-src,2cc4e69cc6d8dbc4b3568ad3dd583324a7c11d64
CVE-2015-5589,php-src,bf58162ddf970f63502837f366930e44d6a992cf
CVE-2015-5590,php-src,6dedeb40db13971af45276f80b5375030aa7e76f
CVE-2015-7803,php-src,d698f0ae51f67c9cce870b09c59df3d6ba959244
CVE-2015-7804,php-src,1ddf72180a52d247db88ea42a3e35f824a8fbda1
CVE-2015-8382,php-src,c351b47ce85a3a147cfa801fa9f0149ab4160834
CVE-2015-8617,php-src,b101a6bbd4f2181c360bd38e7683df4a03cba83e
CVE-2015-8838,php-src,97aa752fee61fccdec361279adbfb17a3c60f3f4
CVE-2015-8865,php-src,fe13566c93f118a15a96320a546c7878fd0cfc5e
CVE-2015-8866,php-src,de31324c221c1791b26350ba106cc26bad23ace9
CVE-2015-8867,php-src,16023f3e3b9c06cf677c3c980e8d574e4c162827
CVE-2015-8873,php-src,4d2278143a08b7522de9471d0f014d7357c28fea
CVE-2015-8935,php-src,f001c630732a817fae3a3797643fec76cb4be095
CVE-2015-9253,php-src,69dee5c732fe982c82edb17d0dbc3e79a47748d8
CVE-2016-10158,php-src,1cda0d7c2ffb62d8331c64e703131d9cabdc03ea
CVE-2016-10159,php-src,ca46d0acbce55019b970fcd4c1e8a10edfdded93
CVE-2016-10160,php-src,b28b8b2fee6dfa6fcd13305c581bb835689ac3be
CVE-2016-10161,php-src,16b3003ffc6393e250f069aa28a78dc5a2c064b2
CVE-2016-10162,php-src,8d2539fa0faf3f63e1d1e7635347c5b9e777d47b
CVE-2016-10397,php-src,b061fa909de77085d3822a89ab901b934d0362c4
CVE-2016-10712,php-src,6297a117d77fa3a0df2e21ca926a92c231819cd5
CVE-2016-1904,php-src,2871c70efaaaa0f102557a17c727fd4d5204dd4b
CVE-2016-3078,php-src,ccc12efa32f855e6057cb9b7e1e45afe08503a00
CVE-2016-3132,php-src,28a6ed9f9a36b9c517e4a8a429baf4dd382fc5d5
CVE-2016-3141,php-src,b1bd4119bcafab6f9a8f84d92cd65eec3afeface
CVE-2016-3142,php-src,a6fdc5bb27b20d889de0cd29318b3968aabb57bd
CVE-2016-3185,php-src,eaf4e77190d402ea014207e9a7d5da1a4f3727ba
CVE-2016-4070,php-src,95433e8e339dbb6b5d5541473c1661db6ba2c451
CVE-2016-4071,php-src,6e25966544fb1d2f3d7596e060ce9c9269bbdcf8
CVE-2016-4072,php-src,1e9b175204e3286d64dfd6c9f09151c31b5e099a
CVE-2016-4073,php-src,64f42c73efc58e88671ad76b6b6bc8e2b62713e1
CVE-2016-4537,php-src,d650063a0457aec56364e4005a636dc6c401f9cd
CVE-2016-4538,php-src,d650063a0457aec56364e4005a636dc6c401f9cd
CVE-2016-4539,php-src,dccda88f27a084bcbbb30198ace12b4e7ae961cc
CVE-2016-4540,php-src,fd9689745c44341b1bd6af4756f324be8abba2fb
CVE-2016-4541,php-src,fd9689745c44341b1bd6af4756f324be8abba2fb
CVE-2016-4542,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-4543,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-4544,php-src,082aecfc3a753ad03be82cf14f03ac065723ec92
CVE-2016-5093,php-src,97eff7eb57fc2320c267a949cffd622c38712484
CVE-2016-5094,php-src,0da8b8b801f9276359262f1ef8274c7812d3dfda
CVE-2016-5096,php-src,abd159cce48f3e34f08e4751c568e09677d5ec9c
CVE-2016-5114,php-src,be19dbcb84fea0001e53cea2732c00de7ae6c371
CVE-2016-5766,php-src,7722455726bec8c53458a32851d2a87982cf0eac
CVE-2016-5767,php-src,c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6
CVE-2016-5768,php-src,5b597a2e5b28e2d5a52fc1be13f425f08f47cb62
CVE-2016-5769,php-src,6c5211a0cef0cc2854eaa387e0eb036e012904d0
CVE-2016-5770,php-src,7245bff300d3fa8bacbef7897ff080a6f1c23eba
CVE-2016-5771,php-src,3f627e580acfdaf0595ae3b115b8bec677f203ee
CVE-2016-5772,php-src,a44c89e8af7c2410f4bfc5e097be2a5d0639a60c
CVE-2016-5773,php-src,f6aef68089221c5ea047d4a74224ee3deead99a6
CVE-2016-6288,php-src,629e4da7cc8b174acdeab84969cbfc606a019b31
CVE-2016-6289,php-src,0218acb7e756a469099c4ccfb22bce6c2bd1ef87
CVE-2016-6290,php-src,3798eb6fd5dddb211b01d41495072fd9858d4e32
CVE-2016-6291,php-src,eebcbd5de38a0f1c2876035402cb770e37476519
CVE-2016-6292,php-src,41131cd41d2fd2e0c2f332a27988df75659c42e4
CVE-2016-6293,php-src,aa82e99ed8003c01f1ef4f0940e56b85c5b032d4
CVE-2016-6294,php-src,aa82e99ed8003c01f1ef4f0940e56b85c5b032d4
CVE-2016-6295,php-src,cab1c3b3708eead315e033359d07049b23b147a3
CVE-2016-6296,php-src,e6c48213c22ed50b2b987b479fcc1ac709394caa
CVE-2016-6297,php-src,81406c0c1d45f75fcc7972ed974d2597abb0b9e9
CVE-2016-7124,php-src,448c9be157f4147e121f1a2a524536c75c9c6059
CVE-2016-7125,php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce
CVE-2016-7126,php-src,28022c9b1fd937436ab67bb3d61f652c108baf96
CVE-2016-7127,php-src,1bd103df00f49cf4d4ade2cfe3f456ac058a4eae
CVE-2016-7128,php-src,6dbb1ee46b5f4725cc6519abf91e512a2a10dfed
CVE-2016-7129,php-src,426aeb2808955ee3d3f52e0cfb102834cdb836a5
CVE-2016-7130,php-src,698a691724c0a949295991e5df091ce16f899e02
CVE-2016-7131,php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f
CVE-2016-7132,php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f
CVE-2016-7133,php-src,c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911
CVE-2016-7134,php-src,72dbb7f416160f490c4e9987040989a10ad431c7
CVE-2016-7411,php-src,6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43
CVE-2016-7412,php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132
CVE-2016-7413,php-src,b88393f08a558eec14964a55d3c680fe67407712
CVE-2016-7414,php-src,0bfb970f43acd1e81d11be1154805f86655f15d5
CVE-2016-7416,php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b
CVE-2016-7417,php-src,ecb7f58a069be0dec4a6131b6351a761f808f22e
CVE-2016-7418,php-src,c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29
CVE-2016-7480,php-src,61cdd1255d5b9c8453be71aacbbf682796ac77d4
CVE-2016-7568,php-src,c18263e0e0769faee96a5d0ee04b750c442783c6
CVE-2016-9137,php-src,0e6fe3a4c96be2d3e88389a5776f878021b4c59f
CVE-2016-9933,php-src,863d37ea66d5c960db08d6f4a2cbd2518f0f80d1
CVE-2016-9934,php-src,6045de69c7dedcba3eadf7c4bba424b19c81d00d
CVE-2016-9935,php-src,266ecb6d0a1ab5a37b4d652ca774a8adc4b06578
CVE-2016-9936,php-src,b2af4e8868726a040234de113436c6e4f6372d17
CVE-2017-11142,php-src,0f8cf3b8497dc45c010c44ed9e96518e11e19fc3
CVE-2017-11143,php-src,2aae60461c2ff7b7fbcdd194c789ac841d0747d7
CVE-2017-11144,php-src,73cabfedf519298e1a11192699f44d53c529315e
CVE-2017-11145,php-src,e8b7698f5ee757ce2c8bd10a192a491a498f891c
CVE-2017-11147,php-src,e5246580a85f031e1a3b8064edbaa55c1643a451
CVE-2017-11628,php-src,05255749139b3686c8a6a58ee01131ac0047465e
CVE-2017-12932,php-src,1a23ebc1fff59bf480ca92963b36eba5c1b904c4
CVE-2017-5340,php-src,4cc0286f2f3780abc6084bcdae5dce595daa3c12
CVE-2017-7189,php-src,bab0b99f376dac9170ac81382a5ed526938d595a
CVE-2017-7272,php-src,bab0b99f376dac9170ac81382a5ed526938d595a
CVE-2018-15132,php-src,f151e048ed27f6f4eef729f3310d053ab5da71d4
CVE-2018-17082,php-src,23b057742e3cf199612fa8050ae86cae675e214e
CVE-2018-19518,php-src,e5bfea64c81ae34816479bb05d17cdffe45adddb
CVE-2018-7584,php-src,523f230c831d7b33353203fa34aee4e92ac12bba
CVE-2019-6978,php-src,089f7c0bc28d399b0420aa6ef058e4c1c120b2ae
CVE-2010-2958,phpmyadmin,133a77fac7d31a38703db2099a90c1b49de62e37
CVE-2010-3055,phpmyadmin,30c83acddb58d3bbf940b5f9ec28abf5b235f4d2
CVE-2010-4329,phpmyadmin,4341818d73d454451f024950a4ce0141608ac7f8
CVE-2010-4481,phpmyadmin,4d9fd005671b05c4d74615d5939ed45e4d019e4c
CVE-2011-0986,phpmyadmin,035d002db1e1201e73e560d7d98591563b506a83
CVE-2011-0987,phpmyadmin,a5464b4daff0059cdf8c9e5f4d54a80e2dd2a5b0
CVE-2011-1940,phpmyadmin,7e10c132a3887c8ebfd7a8eee356b28375f1e287
CVE-2011-1941,phpmyadmin,b7a8179eb6bf0f1643970ac57a70b5b513a1cd4f
CVE-2011-2505,phpmyadmin,7ebd958b2bf59f96fecd5b3322bdbd0b244a7967
CVE-2011-2506,phpmyadmin,0fbedaf5fd7a771d0885c6b7385d934fc90d0d7f
CVE-2011-2507,phpmyadmin,69fb0f8e7dc38075427aceaf09bcac697d0590ff
CVE-2011-2508,phpmyadmin,b434320eff8ca9c2fc1b043c1804f868341af9a7
CVE-2011-2642,phpmyadmin,4bd27166c314faa37cada91533b86377f4d4d214
CVE-2011-2643,phpmyadmin,f63e1bb42a37401b2fdfcd2e66cce92b7ea2025c
CVE-2011-2718,phpmyadmin,3ae58f0cd6b89ad4767920f9b214c38d3f6d4393
CVE-2011-2719,phpmyadmin,571cdc6ff4bf375871b594f4e06f8ad3159d1754
CVE-2011-3591,phpmyadmin,bda213c58aec44925be661acb0e76c19483ea170
CVE-2011-3592,phpmyadmin,2f28ce9c800274190418da0945ce3647d36e1db6
CVE-2011-4634,phpmyadmin,077c10020e349e8c1beb46309098992fde616913
CVE-2011-4780,phpmyadmin,bd3735ba584e7a49aee78813845245354b061f61
CVE-2011-4782,phpmyadmin,0e707906e69ce90c4852a0fce2a0fac7db86a3cd
CVE-2012-1190,phpmyadmin,86073d532aed656550cb731aa5b4288b126ae7a6
CVE-2012-1902,phpmyadmin,c51817d3b8cb05ff54dca9373c0667e29b8498d4
CVE-2012-4219,phpmyadmin,0f0c2f1e2b3ece41cc1bb99a9931c8fcc7c917bc
CVE-2013-3239,phpmyadmin,1f6bc0b707002e26cab216b9e57b4d5de764de48
CVE-2013-3742,phpmyadmin,9b3551601ce714adb5e3f428476052f0ec6093bf
CVE-2013-4729,phpmyadmin,012464268420e53a9cd81cbb4a43988d70393c36
CVE-2013-5029,phpmyadmin,240b8332db53dedc27baeec5306dabad3bdece3b
CVE-2014-1879,phpmyadmin,968d5d5f486820bfa30af046f063b9f23304e14a
CVE-2014-4348,phpmyadmin,cb7c703c03f656debcea2a16468bd53660fc888e
CVE-2014-4349,phpmyadmin,d4f754c937f9e2c0beadff5b2e38215dde1d6a79
CVE-2014-4954,phpmyadmin,57475371a5b515c83bfc1bb2efcdf3ddb14787ed
CVE-2014-4955,phpmyadmin,10014d4dc596b9e3a491bf04f3e708cf1887d5e1
CVE-2014-4986,phpmyadmin,29a1f56495a7d1d98da31a614f23c0819a606a4d
CVE-2014-4987,phpmyadmin,395265e9937beb21134626c01a21f44b28e712e5
CVE-2014-5273,phpmyadmin,2c45d7caa614afd71dbe3d0f7270f51ce5569614
CVE-2014-5274,phpmyadmin,0cd293f5e13aa245e4a57b8d373597cc0e421b6f
CVE-2014-6300,phpmyadmin,33b39f9f1dd9a4d27856530e5ac004e23b30e8ac
CVE-2014-7217,phpmyadmin,304fb2b645b36a39e03b954fdbd567173ebe6448
CVE-2014-8326,phpmyadmin,7b8962dede7631298c81e2c1cd267b81f1e08a8c
CVE-2014-8958,phpmyadmin,1bc04ec95038f2356ad33752090001bf1c047208
CVE-2014-8959,phpmyadmin,80cd40b6687a6717860d345d6eb55bef2908e961
CVE-2014-8960,phpmyadmin,9364e2eee5681681caf7205c0933bc18af11e233
CVE-2014-8961,phpmyadmin,b99b6b6672ff2419f05b05740c80c7a23c1da994
CVE-2014-9218,phpmyadmin,a4e8d008f407d92c7177bca799c54525ba9032ad
CVE-2014-9219,phpmyadmin,9b2479b7216dd91a6cc2f231c0fd6b85d457f6e2
CVE-2015-2206,phpmyadmin,b2f1e895038a5700bf8e81fb9a5da36cbdea0eeb
CVE-2015-3902,phpmyadmin,ee92eb9bab8e2d546756c1d4aec81ec7c8e44b83
CVE-2015-3903,phpmyadmin,5ebc4daf131dd3bd646326267f3e765d0249bbb4
CVE-2015-6830,phpmyadmin,785f4e2711848eb8945894199d5870253a88584e
CVE-2015-7873,phpmyadmin,cd097656758f981f80fb9029c7d6b4294582b706
CVE-2015-8669,phpmyadmin,c4d649325b25139d7c097e56e2e46cc7187fae45
CVE-2016-1927,phpmyadmin,8dedcc1a175eb07debd4fe116407c43694c60b22
CVE-2016-2038,phpmyadmin,447c88f4884fe30a25d38c331c31d820a19f8c93
CVE-2016-2039,phpmyadmin,cb7748ac9cffcd1cd0f3081499cd4aafa9d1065e
CVE-2016-2040,phpmyadmin,75a55824012406a08c4debf5ddb7ae41c32a7dbc
CVE-2016-2041,phpmyadmin,ec0e88e37ef30a66eada1c072953f4ec385a3e49
CVE-2016-2042,phpmyadmin,5a3de108f26e4b0dddadddbe8ccdb1dd5526771f
CVE-2016-2043,phpmyadmin,019c4f25d500ec5db9ba3b84cc961a7e4e850738
CVE-2016-2044,phpmyadmin,c57d3cc7b97b5f32801032f7bb222297aa97dfea
CVE-2016-2045,phpmyadmin,0a24f92d081033576bfdd9d4bdec1a54501734c1
CVE-2016-2559,phpmyadmin,3a6a9a807d99371ee126635e1a505fc1fe0df32c
CVE-2016-2560,phpmyadmin,38fa1191049ac0c626a6684eea52068dfbbb5078
CVE-2016-2561,phpmyadmin,37c34d089aa19f30d11203bb0c7f85b486424372
CVE-2016-2562,phpmyadmin,e42b7e3aedd29dd0f7a48575f20bfc5aca0ff976
CVE-2016-5097,phpmyadmin,11eb574242d2526107366d367ab5585fbe29578f
CVE-2016-5099,phpmyadmin,b061096abd992801fbbd805ef6ff74e627528780
CVE-2016-5701,phpmyadmin,5633b1d57b23ddaa5a9a976a323c90c18d9be03d
CVE-2016-5702,phpmyadmin,27caf5b46bd0890e576fea7bd7b166a0639fdf68
CVE-2016-5703,phpmyadmin,ef6c66dca1b0cb0a1a482477938cfc859d2baee3
CVE-2016-5704,phpmyadmin,72213573182896bd6a6e5af5ba1881dd87c4a20b
CVE-2016-5705,phpmyadmin,03f73d48369703e0d3584699b08e24891c3295b8
CVE-2016-5706,phpmyadmin,4767f24ea4c1e3822ce71a636c341e8ad8d07aa6
CVE-2016-5730,phpmyadmin,27664605b945b13e1d2b71adea822ace2099cc96
CVE-2016-5731,phpmyadmin,418aeea3d83b0b6021bac311d849570acfc6e48c
CVE-2016-5732,phpmyadmin,0815af37f483f329f0c0565d68821fea9c47b5f5
CVE-2016-5733,phpmyadmin,4d21b5c077db50c2a54b7f569d20f463cc2651f5
CVE-2016-5734,phpmyadmin,1cc7466db3a05e95fe57a6702f41773e6829d54b
CVE-2016-5739,phpmyadmin,1e5716cb96d46efc305381ae0da08e73fe340f05
CVE-2017-1000016,phpmyadmin,3b6ed1f9ecaab86c488d106b1588d7683a6d53ef
CVE-2018-10188,phpmyadmin,c6dd6b56e236a3aff953cee4135ecaa67130e641
CVE-2018-15605,phpmyadmin,00d90b3ae415b31338f76263359467a9fbebd0a1
CVE-2018-7260,phpmyadmin,d2886a3e8745e8845633ae8a0054b5ee4d8babd5
CVE-2019-11768,phpmyadmin,c1ecafc38319e8f768c9259d4d580e42acd5ee86
CVE-2019-12616,phpmyadmin,015c404038c44279d95b6430ee5a0dddc97691ec
CVE-2019-12922,phpmyadmin,c1ecafc38319e8f768c9259d4d580e42acd5ee86
CVE-2019-18622,phpmyadmin,ff541af95d7155d8dd326f331b5e248fea8e7111
CVE-2019-19617,phpmyadmin,1119de642b136d20e810bb20f545069a01dd7cc9
CVE-2019-6798,phpmyadmin,469934cf7d3bd19a839eb78670590f7511399435
CVE-2019-6799,phpmyadmin,aeac90623e525057a7672ab3d98154b5c57c15ec
CVE-2020-10802,phpmyadmin,a8acd7a42cf743186528b0453f90aaa32bfefabe
CVE-2020-10803,phpmyadmin,89fbcd7c39e6b3979cdb2f64aa4cd5f4db27eaad
CVE-2020-10804,phpmyadmin,89fbcd7c39e6b3979cdb2f64aa4cd5f4db27eaad
CVE-2020-26934,phpmyadmin,19df63b0365621427697edc185ff7c9c5707c523
CVE-2020-26935,phpmyadmin,d09ab9bc9d634ad08b866d42bb8c4109869d38d2
CVE-2008-4539,qemu,65d35a09979e63541afc5bfc595b9f1b1b4ae069
CVE-2009-3616,qemu,198a0039c5fca224a77e9761e2350dd9cc102ad0
CVE-2012-6075,qemu,b0d9ffcd0251161c7c92f94804dcf599dfa3edeb
CVE-2013-2016,qemu,5f5a1318653c08e435cfa52f60b6a712815b659d
CVE-2013-4148,qemu,71f7fe48e10a8437c9d42d859389f37157f59980
CVE-2013-4149,qemu,98f93ddd84800f207889491e0b5d851386b459cf
CVE-2013-4150,qemu,eea750a5623ddac7a61982eec8f1c93481857578
CVE-2013-4151,qemu,cc45995294b92d95319b4782750a3580cabdbc0c
CVE-2013-4526,qemu,ae2158ad6ce0845b2fae2a22aa7f19c0d7a71ce5
CVE-2013-4527,qemu,3f1c49e2136fa08ab1ef3183fd55def308829584
CVE-2013-4530,qemu,d8d0a0bc7e194300e53a346d25fe5724fd588387
CVE-2013-4531,qemu,d2ef4b61fe6d33d2a5dcf100a9b9440de341ad62
CVE-2013-4532,qemu,2e1198672759eda6e122ff38fcf6df06f27e0fe2
CVE-2013-4533,qemu,caa881abe0e01f9931125a0977ec33c5343e4aa7
CVE-2013-4534,qemu,73d963c0a75cb99c6aaa3f6f25e427aa0b35a02e
CVE-2013-4535,qemu,36cf2a37132c7f01fa9adb5f95f5312b27742fd4
CVE-2013-4537,qemu,a9c380db3b8c6af19546a68145c8d1438a09c92b
CVE-2013-4538,qemu,ead7a57df37d2187813a121308213f41591bd811
CVE-2013-4539,qemu,5193be3be35f29a35bc465036cd64ad60d43385f
CVE-2013-4540,qemu,52f91c3723932f8340fe36c8ec8b18a757c37b2b
CVE-2013-4541,qemu,9f8e9895c504149d7048e9fc5eb5cbb34b16e49a
CVE-2013-4542,qemu,3c3ce981423e0d6c18af82ee62f1850c2cda5976
CVE-2013-4544,qemu,3c99afc779c2c78718a565ad8c5e98de7c2c7484
CVE-2013-6399,qemu,4b53c2c72cb5541cf394033b528a6fe2a86c0ac1
CVE-2014-0142,qemu,8e53abbc20d08ae3ec30c2054e1161314ad9501d
CVE-2014-0143,qemu,509a41bab5306181044b5fff02eadf96d9c8676a
CVE-2014-0145,qemu,c05e4667be91b46ab42b5a11babf8e84d476cc6b
CVE-2014-0146,qemu,11b128f4062dd7f89b14abc8877ff20d41b28be9
CVE-2014-0182,qemu,a890a2f9137ac3cf5b607649e66a6f3a5512d8dc
CVE-2014-3615,qemu,ab9509cceabef28071e41bdfa073083859c949a7
CVE-2014-5263,qemu,3afca1d6d413592c2b78cf28f52fa24a586d8f56
CVE-2014-5388,qemu,fa365d7cd11185237471823a5a33d36765454e16
CVE-2014-7815,qemu,e6908bfe8e07f2b452e78e677da1b45b1c0f6829
CVE-2014-7840,qemu,0be839a2701369f669532ea5884c15bead1c6e08
CVE-2014-8106,qemu,bf25983345ca44aec3dd92c57142be45452bd38a
CVE-2014-9718,qemu,3251bdcf1c67427d964517053c3d185b46e618e8
CVE-2015-3456,qemu,e907746266721f305d67bc0718795fedee2e824c
CVE-2015-5239,qemu,f9a70e79391f6d7c2a912d785239ee8effc1922d
CVE-2015-5279,qemu,9bbdbc66e5765068dce76e9269dce4547afd8ad4
CVE-2015-5745,qemu,7882080388be5088e72c425b02223c02e6cb4295
CVE-2015-7512,qemu,8b98a2f07175d46c3f7217639bd5e03f2ec56343
CVE-2015-7549,qemu,43b11a91dd861a946b231b89b7542856ade23d1b
CVE-2015-8504,qemu,4c65fed8bdf96780735dbdb92a8bd0d6b6526cc3
CVE-2015-8558,qemu,156a2e4dbffa85997636a7a39ef12da6f1b40254
CVE-2015-8666,qemu,d9a3b33d2c9f996537b7f1d0246dee2d0120cefb
CVE-2015-8744,qemu,a7278b36fcab9af469563bd7b9dadebe2ae25e48
CVE-2015-8745,qemu,c6048f849c7e3f009786df76206e895a69de032c
CVE-2015-8817,qemu,23820dbfc79d1c9dce090b4c555994f2bb6a69b3
CVE-2015-8818,qemu,b242e0e0e2969c044a318e56f7988bbd84de1f63
CVE-2016-10028,qemu,abd7f08b2353f43274b785db8c7224f082ef4d31
CVE-2016-10029,qemu,2fe760554eb3769d70f608a158474f728ba45ba6
CVE-2016-10155,qemu,eb7a20a3616085d46aa6b4b4224e15587ec67e6e
CVE-2016-1568,qemu,4ab0359a8ae182a7ac5c99609667273167703fab
CVE-2016-2391,qemu,fa1298c2d623522eda7b4f1f721fcb935abb7360
CVE-2016-2392,qemu,80eecda8e5d09c442c24307f340840a5b70ea3b9
CVE-2016-2538,qemu,fe3c546c5ff2a6210f9a4d8561cc64051ca8603e
CVE-2016-2841,qemu,415ab35a441eca767d033a2702223e785b9d5190
CVE-2016-2857,qemu,362786f14a753d8a5256ef97d7c10ed576d6572b
CVE-2016-2858,qemu,60253ed1e6ec6d8e5ef2efe7bf755f475dce9956
CVE-2016-4001,qemu,3a15cc0e1ee7168db0782133d2607a6bfa422d66
CVE-2016-4020,qemu,691a02e2ce0c413236a78dee6f2651c937b09fb0
CVE-2016-4037,qemu,1ae3f2f178087711f9591350abad133525ba93f2
CVE-2016-4964,qemu,06630554ccbdd25780aa03c3548aaff1eb56dffd
CVE-2016-5126,qemu,a6b3167fa0e825aebb5a7cd8b437b6d41584a196
CVE-2016-5337,qemu,844864fbae66935951529408831c2f22367a57b6
CVE-2016-5338,qemu,ff589551c8e8e9e95e211b9d8daafb4ed39f1aec
CVE-2016-6351,qemu,926cde5f3e4d2504ed161ed0cb771ac7cad6fd11
CVE-2016-6490,qemu,1e7aed70144b4673fc26e73062064b6724795e5f
CVE-2016-6833,qemu,6c352ca9b4ee3e1e286ea9e8434bd8e69ac7d0d8
CVE-2016-6834,qemu,ead315e43ea0c2ca3491209c6c8db8ce3f2bbe05
CVE-2016-6835,qemu,a7278b36fcab9af469563bd7b9dadebe2ae25e48
CVE-2016-6836,qemu,fdda170e50b8af062cf5741e12c4fb5e57a2eacf
CVE-2016-6888,qemu,47882fa4975bf0b58dd74474329fdd7154e8f04c
CVE-2016-7116,qemu,56f101ecce0eafd09e2daf1c4eeb1377d6959261
CVE-2016-7155,qemu,7f61f4690dd153be98900a2a508b88989e692753
CVE-2016-7156,qemu,49adc5d3f8c6bb75e55ebfeab109c5c37dea65e8
CVE-2016-7157,qemu,65a8e1f6413a0f6f79894da710b5d6d43361d27d
CVE-2016-7161,qemu,a0d1cbdacff5df4ded16b753b38fdd9da6092968
CVE-2016-7170,qemu,167d97a3def77ee2dbf6e908b0ecbfe2103977db
CVE-2016-7421,qemu,d251157ac1928191af851d199a9ff255d330bec9
CVE-2016-7422,qemu,973e7170dddefb491a48df5cba33b2ae151013a0
CVE-2016-7423,qemu,670e56d3ed2918b3861d9216f2c0540d9e9ae0d5
CVE-2016-7466,qemu,b53dd4495ced2432a0b652ea895e651d07336f7e
CVE-2016-7908,qemu,070c4b92b8cd5390889716677a0b92444d6e087a
CVE-2016-7995,qemu,b16c129daf0fed91febbb88de23dae8271c8898a
CVE-2016-8576,qemu,05f43d44e4bc26611ce25fd7d726e483f73363ce
CVE-2016-8577,qemu,e95c9a493a5a8d6f969e86c9f19f80ffe6587e19
CVE-2016-8669,qemu,3592fe0c919cf27a81d8e9f9b4f269553418bb01
CVE-2016-9102,qemu,ff55e94d23ae94c8628b0115320157c763eb3e06
CVE-2016-9103,qemu,eb687602853b4ae656e9236ee4222609f3a6887d
CVE-2016-9105,qemu,4c1586787ff43c9acd18a56c12d720e3e6be9f7c
CVE-2016-9106,qemu,fdfcc9aeea1492f4b819a24c94dfb678145b1bf9
CVE-2016-9913,qemu,4774718e5c194026ba5ee7a28d9be49be3080e42
CVE-2016-9914,qemu,702dbcc274e2ca43be20ba64c758c0ca57dab91d
CVE-2016-9915,qemu,971f406b77a6eb84e0ad27dcc416b663765aee30
CVE-2016-9916,qemu,898ae90a44551d25b8e956fd87372d303c82fe68
CVE-2016-9922,qemu,4299b90e9ba9ce5ca9024572804ba751aa1a7e70
CVE-2017-13673,qemu,bfc56535f793c557aa754c50213fc5f882e6482d
